gene,stress,reasonable_term
Solyc06g072580,salt,false
Solyc06g072700,salt,false
Solyc06g073000,salt,false
Solyc06g073020,salt,false
Solyc06g073050,salt,false
Solyc06g073080,salt,false
Solyc06g073260,salt,false
Solyc06g073280,salt,false
Solyc06g073320,salt,false
Solyc06g073530,salt,false
Solyc06g073540,salt,false
Solyc06g073720,salt,false
Solyc06g073730,salt,false
Solyc06g073760,salt,false
Solyc06g073780,salt,false
Solyc06g073860,salt,false
Solyc06g074030,salt,false
Solyc06g074040,salt,false
Solyc06g074070,salt,false
Solyc06g074140,salt,false
Solyc06g074730,salt,false
Solyc06g074820,salt,false
Solyc06g074960,salt,false
Solyc06g074980,salt,false
Solyc06g075260,salt,false
Solyc06g075280,salt,false
Solyc06g075290,salt,false
Solyc06g075320,salt,false
Solyc06g075550,salt,false
Solyc06g075570,salt,false
Solyc06g075650,salt,false
Solyc06g076040,salt,false
Solyc06g076050,salt,false
Solyc06g076100,salt,false
Solyc06g076200,salt,false
Solyc06g076480,salt,false
Solyc06g076550,salt,false
Solyc06g076600,salt,false
Solyc06g076910,salt,false
Solyc06g076930,salt,false
Solyc06g082010,salt,false
Solyc06g082080,salt,false
Solyc06g082300,salt,false
Solyc06g082920,salt,false
Solyc06g083390,salt,false
Solyc06g083440,salt,false
Solyc06g083500,salt,false
Solyc06g083620,salt,false
Solyc06g084090,salt,false
Solyc06g084130,salt,false
Solyc06g084170,salt,false
Solyc06g084510,salt,false
Solyc07g005030,salt,false
Solyc07g005560,salt,false
Solyc07g005630,salt,false
Solyc07g005720,salt,false
Solyc07g006110,salt,false
Solyc07g006240,salt,false
Solyc07g006280,salt,false
Solyc07g006380,salt,false
Solyc07g006390,salt,false
Solyc07g006480,salt,false
Solyc07g007020,salt,false
Solyc07g007560,salt,false
Solyc07g007730,salt,false
Solyc07g007735,salt,false
Solyc07g007740,salt,false
Solyc07g007745,salt,false
Solyc07g007750,salt,false
Solyc07g007755,salt,false
Solyc07g007780,salt,false
Solyc07g007810,salt,false
Solyc07g008130,salt,false
Solyc07g008140,salt,false
Solyc07g008350,salt,false
Solyc07g008373,salt,false
Solyc07g008375,salt,false
Solyc07g008377,salt,false
Solyc07g008400,salt,false
Solyc07g008630,salt,false
Solyc07g008660,salt,false
Solyc07g008880,salt,false
Solyc07g009230,salt,false
Solyc07g009260,salt,false
Solyc07g009265,salt,false
Solyc07g009280,salt,false
Solyc07g009290,salt,false
Solyc07g016095,salt,false
Solyc07g016113,salt,false
Solyc07g016120,salt,false
Solyc07g016150,salt,false
Solyc07g017570,salt,false
Solyc07g017600,salt,false
Solyc07g017970,salt,false
Solyc07g018140,salt,false
Solyc07g018145,salt,false
Solyc07g018180,salt,false
Solyc07g018190,salt,false
Solyc07g020860,salt,false
Solyc07g032250,salt,false
Solyc07g040690,salt,false
Solyc07g041010,salt,false
Solyc07g041720,salt,false
Solyc07g042090,salt,false
Solyc07g042170,salt,false
Solyc07g042230,salt,false
Solyc07g042430,salt,false
Solyc07g042460,salt,false
Solyc07g043200,salt,false
Solyc07g043230,salt,false
Solyc07g043560,salt,false
Solyc07g044860,salt,false
Solyc07g044920,salt,false
Solyc07g044980,salt,false
Solyc07g045030,salt,false
Solyc07g047640,salt,false
Solyc07g047770,salt,false
Solyc07g049180,salt,false
Solyc07g049450,salt,false
Solyc07g049500,salt,false
Solyc07g049530,salt,false
Solyc07g049720,salt,false
Solyc07g049730,salt,false
Solyc07g051990,salt,false
Solyc07g052470,salt,false
Solyc07g052770,salt,false
Solyc07g052817,salt,false
Solyc07g053080,salt,false
Solyc07g053100,salt,false
Solyc07g053130,salt,false
Solyc07g053170,salt,false
Solyc07g053460,salt,false
Solyc07g053480,salt,false
Solyc07g053550,salt,false
Solyc07g053650,salt,false
Solyc07g053760,salt,false
Solyc07g053830,salt,false
Solyc07g053970,salt,false
Solyc07g053980,salt,false
Solyc07g054250,salt,false
Solyc07g054320,salt,false
Solyc07g054580,salt,false
Solyc07g054650,salt,false
Solyc07g054870,salt,false
Solyc07g054910,salt,false
Solyc07g054920,salt,false
Solyc07g054930,salt,false
Solyc07g054940,salt,false
Solyc07g055020,salt,false
Solyc07g055080,salt,false
Solyc07g055120,salt,false
Solyc07g055380,salt,false
Solyc07g056280,salt,false
Solyc07g056300,salt,false
Solyc07g056540,salt,false
Solyc07g056580,salt,false
Solyc07g056600,salt,false
Solyc07g062300,salt,false
Solyc07g062600,salt,false
Solyc07g062650,salt,false
Solyc07g062970,salt,false
Solyc07g063190,salt,false
Solyc07g063340,salt,false
Solyc07g063410,salt,false
Solyc07g063850,salt,false
Solyc07g063950,salt,false
Solyc07g064160,salt,false
Solyc07g064170,salt,false
Solyc07g064180,salt,false
Solyc07g064190,salt,false
Solyc07g064260,salt,false
Solyc07g064340,salt,false
Solyc07g064470,salt,false
Solyc07g064610,salt,false
Solyc07g064800,salt,false
Solyc07g064980,salt,false
Solyc07g065090,salt,false
Solyc07g065320,salt,false
Solyc07g065560,salt,false
Solyc07g065610,salt,false
Solyc07g065840,salt,false
Solyc07g066230,salt,false
Solyc07g066270,salt,false
Solyc07g066470,salt,false
Solyc07g066480,salt,false
Solyc07g066610,salt,false
Solyc07g150108,salt,false
Solyc07g160190,salt,false
Solyc07g162010,salt,false
Solyc08g005110,salt,false
Solyc08g005270,salt,false
Solyc08g005440,salt,false
Solyc08g005610,salt,false
Solyc08g005810,salt,false
Solyc08g005820,salt,false
Solyc08g005830,salt,false
Solyc08g005840,salt,false
Solyc08g005960,salt,false
Solyc08g006010,salt,false
Solyc08g006050,salt,false
Solyc08g006080,salt,false
Solyc08g006320,salt,false
Solyc08g007040,salt,false
Solyc08g007110,salt,false
Solyc08g007160,salt,false
Solyc08g007225,salt,false
Solyc08g007450,salt,false
Solyc08g007560,salt,false
Solyc08g008020,salt,false
Solyc08g008030,salt,false
Solyc08g008170,salt,false
Solyc08g008210,salt,false
Solyc08g008280,salt,false
Solyc08g008310,salt,false
Solyc08g008370,salt,false
Solyc08g008590,salt,false
Solyc08g008610,salt,false
Solyc08g014000,salt,false
Solyc08g014150,salt,false
Solyc08g014310,salt,false
Solyc08g014340,salt,false
Solyc08g014420,salt,false
Solyc08g014450,salt,false
Solyc08g022240,salt,false
Solyc08g029000,salt,false
Solyc08g048450,salt,false
Solyc08g061060,salt,false
Solyc08g061140,salt,false
Solyc08g061560,salt,false
Solyc08g065140,salt,false
Solyc08g066070,salt,false
Solyc08g066520,salt,false
Solyc08g066600,salt,false
Solyc08g066700,salt,false
Solyc08g066770,salt,false
Solyc08g067100,salt,false
Solyc08g067210,salt,false
Solyc08g067310,salt,false
Solyc08g067360,salt,false
Solyc08g067610,salt,false
Solyc08g067620,salt,false
Solyc08g067920,salt,false
Solyc08g068870,salt,false
Solyc08g068960,salt,false
Solyc08g069232,salt,false
Solyc08g074340,salt,false
Solyc08g074420,salt,false
Solyc08g074480,salt,false
Solyc08g074570,salt,false
Solyc08g075820,salt,false
Solyc08g075940,salt,false
Solyc08g076220,salt,false
Solyc08g076420,salt,false
Solyc08g076530,salt,false
Solyc08g076800,salt,false
Solyc08g076840,salt,false
Solyc08g077010,salt,false
Solyc08g077060,salt,false
Solyc08g077310,salt,false
Solyc08g077360,salt,false
Solyc08g077460,salt,false
Solyc08g077560,salt,false
Solyc08g077610,salt,false
Solyc08g077690,salt,false
Solyc08g077770,salt,false
Solyc08g077780,salt,false
Solyc08g077890,salt,false
Solyc08g077980,salt,false
Solyc08g078010,salt,false
Solyc08g078090,salt,false
Solyc08g078320,salt,false
Solyc08g078370,salt,false
Solyc08g078400,salt,false
Solyc08g078600,salt,false
Solyc08g078730,salt,false
Solyc08g078870,salt,false
Solyc08g078900,salt,false
Solyc08g078910,salt,false
Solyc08g078920,salt,false
Solyc08g078930,salt,false
Solyc08g078940,salt,false
Solyc08g079200,salt,false
Solyc08g079230,salt,false
Solyc08g079235,salt,false
Solyc08g079720,salt,false
Solyc08g080050,salt,false
Solyc08g080130,salt,false
Solyc08g080180,salt,false
Solyc08g080220,salt,false
Solyc08g080290,salt,false
Solyc08g080300,salt,false
Solyc08g080370,salt,false
Solyc08g080520,salt,false
Solyc08g080610,salt,false
Solyc08g080620,salt,false
Solyc08g080640,salt,false
Solyc08g080650,salt,false
Solyc08g080660,salt,false
Solyc08g080670,salt,false
Solyc08g080950,salt,false
Solyc08g080960,salt,false
Solyc08g081010,salt,false
Solyc08g081100,salt,false
Solyc08g081360,salt,false
Solyc08g081490,salt,false
Solyc08g081690,salt,false
Solyc08g081910,salt,false
Solyc08g082260,salt,false
Solyc08g082280,salt,false
Solyc08g082480,salt,false
Solyc08g082610,salt,false
Solyc08g082850,salt,false
Solyc08g082920,salt,false
Solyc08g083120,salt,false
Solyc08g083450,salt,false
Solyc08g150140,salt,false
Solyc08g160570,salt,false
Solyc08g161700,salt,false
Solyc09g006005,salt,false
Solyc09g007010,salt,false
Solyc09g007020,salt,false
Solyc09g007170,salt,false
Solyc09g007280,salt,false
Solyc09g007520,salt,false
Solyc09g007630,salt,false
Solyc09g007850,salt,false
Solyc09g007870,salt,false
Solyc09g008010,salt,false
Solyc09g008070,salt,false
Solyc09g008370,salt,false
Solyc09g008505,salt,false
Solyc09g008560,salt,false
Solyc09g009240,salt,false
Solyc09g009703,salt,false
Solyc09g009707,salt,false
Solyc09g009940,salt,false
Solyc09g010440,salt,false
Solyc09g010550,salt,false
Solyc09g010780,salt,false
Solyc09g010840,salt,false
Solyc09g010850,salt,false
Solyc09g010930,salt,false
Solyc09g011080,salt,false
Solyc09g011220,salt,false
Solyc09g011380,salt,false
Solyc09g011740,salt,false
Solyc09g011750,salt,false
Solyc09g011810,salt,false
Solyc09g011990,salt,false
Solyc09g012000,salt,false
Solyc09g013140,salt,false
Solyc09g013150,salt,false
Solyc09g014480,salt,false
Solyc09g014510,salt,false
Solyc09g014590,salt,false
Solyc09g014720,salt,false
Solyc09g014730,salt,false
Solyc09g014740,salt,false
Solyc09g014800,salt,false
Solyc09g014820,salt,false
Solyc09g014860,salt,false
Solyc09g014910,salt,false
Solyc09g014970,salt,false
Solyc09g014990,salt,false
Solyc09g015240,salt,false
Solyc09g015770,salt,false
Solyc09g015830,salt,false
Solyc09g018030,salt,false
Solyc09g018220,salt,false
Solyc09g031750,salt,false
Solyc09g047840,salt,false
Solyc09g055900,salt,false
Solyc09g056300,salt,false
Solyc09g057680,salt,false
Solyc09g057883,salt,false
Solyc09g059430,salt,false
Solyc09g060110,salt,false
Solyc09g061230,salt,false
Solyc09g061330,salt,false
Solyc09g063070,salt,false
Solyc09g064240,salt,false
Solyc09g064420,salt,false
Solyc09g065270,salt,false
Solyc09g065470,salt,false
Solyc09g065520,salt,false
Solyc09g065640,salt,false
Solyc09g065755,salt,false
Solyc09g065800,salt,false
Solyc09g065870,salt,false
Solyc09g072590,salt,false
Solyc09g072620,salt,false
Solyc09g072775,salt,false
Solyc09g072810,salt,false
Solyc09g072820,salt,false
Solyc09g072910,salt,false
Solyc09g072930,salt,false
Solyc09g074250,salt,false
Solyc09g074270,salt,false
Solyc09g074360,salt,false
Solyc09g074520,salt,false
Solyc09g074850,salt,false
Solyc09g074990,salt,false
Solyc09g075020,salt,false
Solyc09g075040,salt,false
Solyc09g075210,salt,false
Solyc09g075440,salt,false
Solyc09g075770,salt,false
Solyc09g075860,salt,false
Solyc09g075870,salt,false
Solyc09g082130,salt,false
Solyc09g082230,salt,false
Solyc09g082250,salt,false
Solyc09g082330,salt,false
Solyc09g082340,salt,false
Solyc09g082460,salt,false
Solyc09g082830,salt,false
Solyc09g082860,salt,false
Solyc09g082940,salt,false
Solyc09g083020,salt,false
Solyc09g083150,salt,false
Solyc09g083230,salt,false
Solyc09g084450,salt,false
Solyc09g089620,salt,false
Solyc09g090110,salt,false
Solyc09g090160,salt,false
Solyc09g090280,salt,false
Solyc09g090330,salt,false
Solyc09g090470,salt,false
Solyc09g090480,salt,false
Solyc09g090660,salt,false
Solyc09g090960,salt,false
Solyc09g091070,salt,false
Solyc09g091220,salt,false
Solyc09g091440,salt,false
Solyc09g091660,salt,false
Solyc09g091670,salt,false
Solyc09g091690,salt,false
Solyc09g091710,salt,false
Solyc09g091980,salt,false
Solyc09g092290,salt,false
Solyc09g092560,salt,false
Solyc09g092580,salt,false
Solyc09g092590,salt,false
Solyc09g092600,salt,false
Solyc09g092620,salt,false
Solyc09g092640,salt,false
Solyc09g092670,salt,false
Solyc09g092700,salt,false
Solyc09g097910,salt,false
Solyc09g098070,salt,false
Solyc09g098180,salt,false
Solyc09g098350,salt,false
Solyc09g098420,salt,false
Solyc09g098460,salt,false
Solyc09g098540,salt,false
Solyc10g004000,salt,false
Solyc10g005100,salt,false
Solyc10g005120,salt,false
Solyc10g005300,salt,false
Solyc10g005390,salt,false
Solyc10g005440,salt,false
Solyc10g005510,salt,false
Solyc10g005630,salt,false
Solyc10g006090,salt,false
Solyc10g006310,salt,false
Solyc10g006340,salt,false
Solyc10g006390,salt,false
Solyc10g006610,salt,false
Solyc10g006800,salt,false
Solyc10g006970,salt,false
Solyc10g007280,salt,false
Solyc10g008010,salt,false
Solyc10g008090,salt,false
Solyc10g008150,salt,false
Solyc10g008200,salt,false
Solyc10g008245,salt,false
Solyc10g008260,salt,false
Solyc10g008390,salt,false
Solyc10g008520,salt,false
Solyc10g008840,salt,false
Solyc10g009220,salt,false
Solyc10g009450,salt,false
Solyc10g009460,salt,false
Solyc10g009600,salt,false
Solyc10g009610,salt,false
Solyc10g011650,salt,false
Solyc10g011660,salt,false
Solyc10g011900,salt,false
Solyc10g012080,salt,false
Solyc10g012170,salt,false
Solyc10g017580,salt,false
Solyc10g017850,salt,false
Solyc10g018320,salt,false
Solyc10g018330,salt,false
Solyc10g024330,salt,false
Solyc10g024340,salt,false
Solyc10g038170,salt,false
Solyc10g044960,salt,false
Solyc10g045640,salt,false
Solyc10g047140,salt,false
Solyc10g047290,salt,false
Solyc10g047820,salt,false
Solyc10g047950,salt,false
Solyc10g050970,salt,false
Solyc10g051140,salt,false
Solyc10g051180,salt,false
Solyc10g052710,salt,false
Solyc10g055560,salt,false
Solyc10g055760,salt,false
Solyc10g055780,salt,false
Solyc10g055800,salt,false
Solyc10g055810,salt,false
Solyc10g055820,salt,false
Solyc10g062160,salt,false
Solyc10g074440,salt,false
Solyc10g074443,salt,false
Solyc10g074447,salt,false
Solyc10g074460,salt,false
Solyc10g074465,salt,false
Solyc10g074570,salt,false
Solyc10g075010,salt,false
Solyc10g075160,salt,false
Solyc10g076440,salt,false
Solyc10g076480,salt,false
Solyc10g076530,salt,false
Solyc10g078190,salt,false
Solyc10g078440,salt,false
Solyc10g078590,salt,false
Solyc10g078750,salt,false
Solyc10g078890,salt,false
Solyc10g078935,salt,false
Solyc10g079130,salt,false
Solyc10g079140,salt,false
Solyc10g079190,salt,false
Solyc10g079260,salt,false
Solyc10g079300,salt,false
Solyc10g079420,salt,false
Solyc10g079460,salt,false
Solyc10g079630,salt,false
Solyc10g079750,salt,false
Solyc10g079755,salt,false
Solyc10g079860,salt,false
Solyc10g080040,salt,false
Solyc10g080480,salt,false
Solyc10g080680,salt,false
Solyc10g080770,salt,false
Solyc10g080780,salt,false
Solyc10g081190,salt,false
Solyc10g081250,salt,false
Solyc10g081490,salt,false
Solyc10g081580,salt,false
Solyc10g081710,salt,false
Solyc10g081760,salt,false
Solyc10g081850,salt,false
Solyc10g081900,salt,false
Solyc10g081910,salt,false
Solyc10g081970,salt,false
Solyc10g081980,salt,false
Solyc10g082030,salt,false
Solyc10g083120,salt,false
Solyc10g083450,salt,false
Solyc10g083560,salt,false
Solyc10g083650,salt,false
Solyc10g083880,salt,false
Solyc10g084050,salt,false
Solyc10g084240,salt,false
Solyc10g084660,salt,false
Solyc10g084770,salt,false
Solyc10g084840,salt,false
Solyc10g084890,salt,false
Solyc10g084990,salt,false
Solyc10g085000,salt,false
Solyc10g085010,salt,false
Solyc10g085120,salt,false
Solyc10g085230,salt,false
Solyc10g085240,salt,false
Solyc10g085280,salt,false
Solyc10g085380,salt,false
Solyc10g085410,salt,false
Solyc10g085420,salt,false
Solyc10g085710,salt,false
Solyc10g085990,salt,false
Solyc10g086150,salt,false
Solyc10g086490,salt,false
Solyc10g086580,salt,false
Solyc10g086690,salt,false
Solyc10g150145,salt,false
Solyc10g162510,salt,false
Solyc10g162530,salt,false
Solyc10g162580,salt,false
Solyc11g005200,salt,false
Solyc11g005700,salt,false
Solyc11g005710,salt,false
Solyc11g005720,salt,false
Solyc11g006040,salt,false
Solyc11g006090,salt,false
Solyc11g006260,salt,false
Solyc11g006455,salt,false
Solyc11g006500,salt,false
Solyc11g006590,salt,false
Solyc11g006950,salt,false
Solyc11g007890,salt,false
Solyc11g008110,salt,false
Solyc11g008120,salt,false
Solyc11g008190,salt,false
Solyc11g008227,salt,false
Solyc11g008245,salt,false
Solyc11g008260,salt,false
Solyc11g008500,salt,false
Solyc11g008520,salt,false
Solyc11g008530,salt,false
Solyc11g008540,salt,false
Solyc11g010130,salt,false
Solyc11g010200,salt,false
Solyc11g010470,salt,false
Solyc11g010730,salt,false
Solyc11g010960,salt,false
Solyc11g010980,salt,false
Solyc11g010990,salt,false
Solyc11g011000,salt,false
Solyc11g011040,salt,false
Solyc11g011080,salt,false
Solyc11g011330,salt,false
Solyc11g011340,salt,false
Solyc11g011350,salt,false
Solyc11g011500,salt,false
Solyc11g011930,salt,false
Solyc11g012010,salt,false
Solyc11g012070,salt,false
Solyc11g012180,salt,false
Solyc11g012540,salt,false
Solyc11g012550,salt,false
Solyc11g012680,salt,false
Solyc11g012870,salt,false
Solyc11g012920,salt,false
Solyc11g013000,salt,false
Solyc11g013190,salt,false
Solyc11g013240,salt,false
Solyc11g013300,salt,false
Solyc11g013370,salt,false
Solyc11g017130,salt,false
Solyc11g017270,salt,false
Solyc11g017280,salt,false
Solyc11g018600,salt,false
Solyc11g018610,salt,false
Solyc11g019910,salt,false
Solyc11g020160,salt,false
Solyc11g020180,salt,false
Solyc11g020190,salt,false
Solyc11g020260,salt,false
Solyc11g020960,salt,false
Solyc11g020990,salt,false
Solyc11g021020,salt,false
Solyc11g021060,salt,false
Solyc11g022460,salt,false
Solyc11g028040,salt,false
Solyc11g028060,salt,false
Solyc11g028070,salt,false
Solyc11g044330,salt,false
Solyc11g044390,salt,false
Solyc11g044400,salt,false
Solyc11g044840,salt,false
Solyc11g045180,salt,false
Solyc11g045230,salt,false
Solyc11g051060,salt,false
Solyc11g051090,salt,false
Solyc11g062010,salt,false
Solyc11g062130,salt,false
Solyc11g062190,salt,false
Solyc11g062400,salt,false
Solyc11g064890,salt,false
Solyc11g064930,salt,false
Solyc11g064950,salt,false
Solyc11g065250,salt,false
Solyc11g065280,salt,false
Solyc11g065290,salt,false
Solyc11g065530,salt,false
Solyc11g065660,salt,false
Solyc11g065770,salt,false
Solyc11g065840,salt,false
Solyc11g066020,salt,false
Solyc11g066040,salt,false
Solyc11g066130,salt,false
Solyc11g066440,salt,false
Solyc11g066520,salt,false
Solyc11g066950,salt,false
Solyc11g067000,salt,false
Solyc11g067320,salt,false
Solyc11g068370,salt,false
Solyc11g068570,salt,false
Solyc11g068580,salt,false
Solyc11g068590,salt,false
Solyc11g068600,salt,false
Solyc11g068770,salt,false
Solyc11g068890,salt,false
Solyc11g068930,salt,false
Solyc11g069380,salt,false
Solyc11g069460,salt,false
Solyc11g069520,salt,false
Solyc11g069630,salt,false
Solyc11g069720,salt,false
Solyc11g069800,salt,false
Solyc11g069870,salt,false
Solyc11g069880,salt,false
Solyc11g069910,salt,false
Solyc11g069970,salt,false
Solyc11g070175,salt,false
Solyc11g071300,salt,false
Solyc11g072140,salt,false
Solyc11g072190,salt,false
Solyc11g072290,salt,false
Solyc11g072630,salt,false
Solyc11g072660,salt,false
Solyc11g072800,salt,false
Solyc11g072920,salt,false
Solyc11g072930,salt,false
Solyc11g160220,salt,false
Solyc12g005080,salt,false
Solyc12g005140,salt,false
Solyc12g005160,salt,false
Solyc12g005170,salt,false
Solyc12g005310,salt,false
Solyc12g005400,salt,false
Solyc12g005580,salt,false
Solyc12g005590,salt,false
Solyc12g005630,salt,false
Solyc12g006020,salt,false
Solyc12g006540,salt,false
Solyc12g006790,salt,false
Solyc12g006830,salt,false
Solyc12g006840,salt,false
Solyc12g007120,salt,false
Solyc12g007230,salt,false
Solyc12g008360,salt,false
Solyc12g008750,salt,false
Solyc12g009020,salt,false
Solyc12g009220,salt,false
Solyc12g009310,salt,false
Solyc12g010060,salt,false
Solyc12g010570,salt,false
Solyc12g010790,salt,false
Solyc12g010900,salt,false
Solyc12g011200,salt,false
Solyc12g011330,salt,false
Solyc12g013620,salt,false
Solyc12g013810,salt,false
Solyc12g014080,salt,false
Solyc12g014180,salt,false
Solyc12g014380,salt,false
Solyc12g014410,salt,false
Solyc12g014610,salt,false
Solyc12g015880,salt,false
Solyc12g017700,salt,false
Solyc12g017830,salt,false
Solyc12g017920,salt,false
Solyc12g021150,salt,false
Solyc12g033130,salt,false
Solyc12g035190,salt,false
Solyc12g036250,salt,false
Solyc12g036330,salt,false
Solyc12g036390,salt,false
Solyc12g037980,salt,false
Solyc12g040510,salt,false
Solyc12g042210,salt,false
Solyc12g042590,salt,false
Solyc12g042740,salt,false
Solyc12g042760,salt,false
Solyc12g049190,salt,false
Solyc12g049200,salt,false
Solyc12g049400,salt,false
Solyc12g049550,salt,false
Solyc12g055820,salt,false
Solyc12g056110,salt,false
Solyc12g056140,salt,false
Solyc12g056210,salt,false
Solyc12g056360,salt,false
Solyc12g056370,salt,false
Solyc12g056390,salt,false
Solyc12g056720,salt,false
Solyc12g056750,salt,false
Solyc12g056830,salt,false
Solyc12g056860,salt,false
Solyc12g057010,salt,false
Solyc12g070100,salt,false
Solyc12g077390,salt,false
Solyc12g087860,salt,false
Solyc12g087920,salt,false
Solyc12g087950,salt,false
Solyc12g088030,salt,false
Solyc12g088160,salt,false
Solyc12g088460,salt,false
Solyc12g088670,salt,false
Solyc12g088880,salt,false
Solyc12g089020,salt,false
Solyc12g089220,salt,false
Solyc12g089385,salt,false
Solyc12g094430,salt,false
Solyc12g094640,salt,false
Solyc12g094680,salt,false
Solyc12g095980,salt,false
Solyc12g096350,salt,false
Solyc12g096520,salt,false
Solyc12g096600,salt,false
Solyc12g096610,salt,false
Solyc12g096710,salt,false
Solyc12g096920,salt,false
Solyc12g098100,salt,false
Solyc12g098170,salt,false
Solyc12g098210,salt,false
Solyc12g098440,salt,false
Solyc12g098570,salt,false
Solyc12g098730,salt,false
Solyc12g098810,salt,false
Solyc12g099010,salt,false
Solyc12g099100,salt,false
Solyc12g099550,salt,false
Solyc12g099600,salt,false
Solyc12g099660,salt,false
Solyc12g099720,salt,false
Solyc12g099780,salt,false
Solyc12g099790,salt,false
Solyc12g099810,salt,false
Solyc12g099830,salt,false
Solyc12g099870,salt,false
Solyc12g099980,salt,false
Solyc12g100130,salt,false
Solyc12g100180,salt,false
Solyc12g100190,salt,false
Solyc12g161310,salt,false
Solyc12g162130,salt,false
Solyc12g162230,salt,false
Solyc00g500050,heat,false
Solyc00g500064,heat,false
Solyc00g500133,heat,false
Solyc00g500140,heat,false
Solyc00g500203,heat,false
Solyc00g500292,heat,false
Solyc00g500323,heat,false
Solyc00g500332,heat,false
Solyc00g500345,heat,false
Solyc00g500358,heat,false
Solyc01g005310,heat,false
Solyc01g005960,heat,false
Solyc01g006340,heat,false
Solyc01g006710,heat,false
Solyc01g006720,heat,false
Solyc01g006970,heat,false
Solyc01g008520,heat,false
Solyc01g011100,heat,false
Solyc01g014490,heat,false
Solyc01g020440,heat,false
Solyc01g057760,heat,false
Solyc01g066614,heat,false
Solyc01g066690,heat,false
Solyc01g067530,heat,false
Solyc01g073690,heat,false
Solyc01g079250,heat,false
Solyc01g079330,heat,false
Solyc01g079800,heat,false
Solyc01g080640,heat,false
Solyc01g087500,heat,false
Solyc01g088380,heat,false
Solyc01g090690,heat,false
Solyc01g091350,heat,false
Solyc01g091580,heat,false
Solyc01g091880,heat,false
Solyc01g093965,heat,false
Solyc01g094150,heat,false
Solyc01g094350,heat,false
Solyc01g095710,heat,false
Solyc01g095740,heat,false
Solyc01g095970,heat,false
Solyc01g096190,heat,false
Solyc01g096830,heat,false
Solyc01g096900,heat,false
Solyc01g097430,heat,false
Solyc01g097640,heat,false
Solyc01g098920,heat,false
Solyc01g099300,heat,false
Solyc01g100280,heat,false
Solyc01g100850,heat,false
Solyc01g101070,heat,false
Solyc01g103080,heat,false
Solyc01g103120,heat,false
Solyc01g103130,heat,false
Solyc01g103690,heat,false
Solyc01g103960,heat,false
Solyc01g104510,heat,false
Solyc01g104680,heat,false
Solyc01g104700,heat,false
Solyc01g104920,heat,false
Solyc01g105160,heat,false
Solyc01g105387,heat,false
Solyc01g105450,heat,false
Solyc01g106050,heat,false
Solyc01g109110,heat,false
Solyc01g110990,heat,false
Solyc02g032960,heat,false
Solyc02g036330,heat,false
Solyc02g062780,heat,false
Solyc02g068180,heat,false
Solyc02g068190,heat,false
Solyc02g068450,heat,false
Solyc02g068490,heat,false
Solyc02g070100,heat,false
Solyc02g070440,heat,false
Solyc02g070670,heat,false
Solyc02g071340,heat,false
Solyc02g071350,heat,false
Solyc02g077600,heat,false
Solyc02g078880,heat,false
Solyc02g079000,heat,false
Solyc02g080540,heat,false
Solyc02g081290,heat,false
Solyc02g081550,heat,false
Solyc02g081660,heat,false
Solyc02g081870,heat,false
Solyc02g082290,heat,false
Solyc02g084700,heat,false
Solyc02g085390,heat,false
Solyc02g086580,heat,false
Solyc02g086660,heat,false
Solyc02g087410,heat,false
Solyc02g087870,heat,false
Solyc02g087880,heat,false
Solyc02g090160,heat,false
Solyc02g090545,heat,false
Solyc02g090560,heat,false
Solyc02g090810,heat,false
Solyc02g091130,heat,false
Solyc02g091870,heat,false
Solyc02g092010,heat,false
Solyc02g092450,heat,false
Solyc02g092920,heat,false
Solyc02g094590,heat,false
Solyc02g160200,heat,false
Solyc03g005860,heat,false
Solyc03g007010,heat,false
Solyc03g007330,heat,false
Solyc03g007530,heat,false
Solyc03g007690,heat,false
Solyc03g007980,heat,false
Solyc03g019760,heat,false
Solyc03g025730,heat,false
Solyc03g025890,heat,false
Solyc03g026310,heat,false
Solyc03g032070,heat,false
Solyc03g046340,heat,false
Solyc03g052980,heat,false
Solyc03g058190,heat,false
Solyc03g058350,heat,false
Solyc03g058390,heat,false
Solyc03g058880,heat,false
Solyc03g063220,heat,false
Solyc03g082630,heat,false
Solyc03g093240,heat,false
Solyc03g093650,heat,false
Solyc03g095220,heat,false
Solyc03g097370,heat,false
Solyc03g097800,heat,false
Solyc03g097980,heat,false
Solyc03g111380,heat,false
Solyc03g112150,heat,false
Solyc03g112350,heat,false
Solyc03g112590,heat,false
Solyc03g113040,heat,false
Solyc03g113060,heat,false
Solyc03g113070,heat,false
Solyc03g113400,heat,false
Solyc03g113690,heat,false
Solyc03g114370,heat,false
Solyc03g114780,heat,false
Solyc03g114950,heat,false
Solyc03g115110,heat,false
Solyc03g115390,heat,false
Solyc03g115530,heat,false
Solyc03g115720,heat,false
Solyc03g116810,heat,false
Solyc03g117150,heat,false
Solyc03g117440,heat,false
Solyc03g117540,heat,false
Solyc03g117810,heat,false
Solyc03g118320,heat,false
Solyc03g118340,heat,false
Solyc03g118760,heat,false
Solyc03g118920,heat,false
Solyc03g119290,heat,false
Solyc03g120200,heat,false
Solyc03g120980,heat,false
Solyc03g121120,heat,false
Solyc03g121810,heat,false
Solyc03g122050,heat,false
Solyc03g122070,heat,false
Solyc03g123730,heat,false
Solyc03g123890,heat,false
Solyc04g006940,heat,false
Solyc04g006960,heat,false
Solyc04g007510,heat,false
Solyc04g007550,heat,false
